ID_CTE,ID_FAM,FREQUENCY
38982935,380284,7
23842953,742016,7
25664907,224041,7
33439960,224033,7
30283193,314063,7
24601950,290059,7
15620957,105001,7
13583047,224025,7
20912155,224017,7
24413711,420083,7
27905692,860048,7
24282915,102089,7
19463896,106010,7
15299495,310041,7
6003909,999001,7
8796174,314063,7
25911874,289006,7
27753603,751363,7
25842210,290059,7
30431293,106003,7
24317700,314129,7
36903505,319162,7
10923562,306189,7
40698419,328498,7
19414336,413238,7
11849424,311316,7
30214536,312207,7
22678505,701305,7
17969972,314129,7
24086171,317286,7
34574855,413016,7
26326570,101004,7
38690903,595400,7
26853795,325136,7
33406540,750013,7
25282667,313064,7
22944793,282071,7
30792401,302318,7
4918080,312150,7
19617406,319064,7
4516351,306189,7
29607636,310121,7
5195191,538021,7
37550083,704351,7
34909138,775256,7
37923872,106003,7
27344280,787254,7
31443615,477160,7
6239455,854174,7
39398707,387299,7
6216863,110282,7
8406479,104019,7
18164152,318203,7
22410641,380284,7
27851213,224065,7
29604755,106055,7
3040823,319061,7
5898347,596075,7
27381218,106055,7
37112132,224017,7
5611815,701305,7
32872335,319162,7
4072781,314129,7
155260,314156,7
29242448,318203,7
33479468,224065,7
8287223,867048,7
29039195,776274,7
31684658,104014,7
25149925,704351,7
27783596,106003,7
25417146,320190,7
33279089,224001,7
29287022,106001,7
37260309,413016,7
2039462,202013,7
14373302,224041,7
26795919,867232,7
25906922,106001,7
22917345,860240,7
33220703,541060,7
35082209,541021,7
16782563,380161,7
30627059,320059,7
30280283,242002,7
37565395,540069,7
22586287,874198,7
28340757,224065,7
18916806,105244,7
32548410,106055,7
18267509,106001,7
40196293,104015,7
10760826,151002,7
26720435,106010,7
36466578,106059,7
30313013,104015,7
38356675,323073,7
36462300,869212,7
26462486,854453,7
29369228,224033,7
10450664,701305,7
24391682,742014,7
4835608,798009,7
20111270,742011,7
6010702,102017,7
22161428,306098,7
24732567,860308,7
26144183,542318,7
4351573,314063,7
37514193,291059,7
18022205,318009,7
13332435,106055,7
35262085,319064,7
25703934,314063,7
23441707,864009,7
5121363,309027,7
15894931,860048,7
31791527,106059,7
38696800,106001,7
4676630,318009,7
23527998,312150,7
7177473,413238,7
12522217,537020,7
8320633,863047,7
23215448,701305,7
24854572,106055,7
260854,202011,7
11195671,279018,7
30400001,224065,7
22200884,224065,7
26006987,295014,7
39886540,380284,7
21131392,311316,7
22891924,869076,7
33327276,314129,7
33817317,319062,7
38362599,105074,7
17852007,314129,7
26183979,224057,7
25464638,282002,7
36976117,106055,7
35142612,861007,7
24956982,224025,7
30831016,701305,7
30935184,860047,7
31789826,869214,7
25856104,224057,7
15327311,102089,7
22008938,413238,7
13513847,701305,7
28437420,314156,7
259679,282071,7
1203536,314156,7
11347357,594010,7
7319875,314063,7
25291490,104115,7
22482255,420059,7
5469196,110001,7
11466664,224065,7
26468633,458010,7
40951794,596075,7
26484375,317203,7
33170736,291059,7
18871536,306189,7
16112235,106003,7
31548962,104118,7
2457953,314064,7
1418854,106010,7
7999533,202013,7
24404690,104015,7
33786673,291059,7
34754521,704352,7
32915650,855011,7
19331862,312150,7
21466328,104015,7
29809551,202089,7
36921325,106055,7
16089786,319061,7
33304907,318073,7
16022864,418073,7
6379470,318073,7
28107313,106003,7
23772190,867308,7
22306056,854022,7
8328761,854022,7
17798030,224009,7
1451238,318203,7
8560103,380284,7
33653152,541021,7
652085,105071,7
19441529,314063,7
39579638,384105,7
32519551,224041,7
35235485,319061,7
35431811,106059,7
22699904,224065,7
26515558,224065,7
22730182,540069,7
8133778,313064,7
19768508,105001,7
1325165,202016,7
4564131,860048,7
34979923,224081,7
1248863,104020,7
32059560,315120,7
36553667,105007,7
28382861,318203,7
27661785,314235,7
19725872,319064,7
8572849,224033,7
21623083,290059,7
16780690,319162,7
25618379,106010,7
16011179,106061,7
7559361,701305,7
28278083,104014,7
13238461,320190,7
38130632,202014,7
33538519,105244,7
16264216,541069,7
24636547,244001,7
25828338,207042,7
13023597,413238,7
33545942,224081,7
16316229,701305,7
4733227,102089,7
35157992,224041,7
17101728,319064,7
30445976,432043,7
22197225,868028,7
17838351,104014,7
33600311,224033,7
11715919,104014,7
1978765,701305,7
8730084,701305,7
22804440,314129,7
1816753,103239,7
19681670,314129,7
4969174,106055,7
22427348,106055,7
37137454,224057,7
25249409,418277,7
20157303,102011,7
398324,314063,7
12935212,104015,7
33154085,224065,7
38102909,290062,7
27405400,314129,7
6093477,423073,7
23717565,224065,7
18899779,751363,7
2609039,224017,7
38106531,312150,7
39310090,104015,7
37014796,316068,7
18743681,224025,7
30208061,106059,7
37261573,104014,7
17656882,541060,7
11045410,106059,7
18459490,211079,7
16896444,752012,7
29442470,224057,7
34615991,224065,7
27522558,742303,7
26378019,224065,7
6329870,224009,7
36903627,314129,7
26547542,860048,7
19292852,224033,7
12448883,224033,7
19224294,313155,7
16314495,106010,7
19978303,314063,7
23869764,387299,7
39714822,314129,7
28011949,420092,7
34609439,541060,7
38425477,311315,7
8594803,414137,7
32821063,381009,7
20390561,224041,7
16899623,290059,7
8278806,317205,7
8641545,224065,7
12046106,319062,7
32614097,105074,7
27928514,104014,7
34626845,585032,7
8313296,102011,7
20780521,856231,7
27036314,323073,7
27635955,282071,7
18156099,751025,7
6156636,106001,7
21469167,381009,7
238130,748024,7
18599320,856231,7
19378236,387299,7
29122015,224057,7
34625150,864009,7
34959026,105074,7
29071986,224065,7
4254708,209168,7
23244182,106055,7
8400103,420059,7
20147732,224057,7
22217084,381073,7
29253426,835129,7
25287599,291059,7
17419132,701305,7
2447645,314156,7
1243825,105071,7
31366738,319064,7
32993604,310080,7
32636905,202016,7
24297938,106054,7
33464624,106003,7
32071548,701305,7
25165971,856047,7
3046503,221010,7
4768919,409330,7
28332125,854022,7
16553938,101003,7
25099423,314063,7
27571470,102011,7
27739813,202089,7
25391072,861020,7
33388014,224065,7
28036350,314156,7
24336739,291059,7
22584014,295002,7
29924378,313096,7
32996519,319061,7
28503933,420059,7
11130200,106003,7
33325343,312207,7
37598443,594185,7
20526452,312207,7
18324647,701305,7
34728999,420092,7
1548994,381009,7
21140863,594208,7
30602374,224017,7
6696083,306189,7
30578832,540069,7
28073348,105071,7
12459628,313064,7
17166173,106001,7
28568780,320143,7
10635362,106055,7
33416148,102010,7
19730167,224057,7
11937379,291059,7
23459208,863254,7
28488123,105244,7
23541697,104015,7
26172449,244001,7
5216239,313096,7
27886546,860240,7
22061140,106061,7
37564897,313064,7
4909601,313155,7
34643244,312207,7
7513012,314129,7
35193292,775259,7
25745064,748018,7
37280046,544095,7
4408443,864212,7
27990033,224065,7
32118711,323073,7
18216650,319162,7
12688174,701305,7
34842702,320059,7
29928979,202089,7
18285142,311315,7
18098865,319061,7
31369514,319061,7
19254500,105244,7
15079346,291059,7
3765203,314156,7
22709341,224057,7
38792684,701305,7
20034648,102017,7
29173450,106054,7
36465007,106061,7
36657757,224057,7
30116934,224017,7
32443441,224033,7
33381065,106059,7
30729039,110030,7
30652522,106055,7
29910716,319061,7
20820648,774253,7
23309881,380284,7
23288612,106002,7
4697551,775259,7
31729844,106054,7
33396408,540069,7
8887444,701305,7
33180378,412150,7
10848248,313064,7
24845144,701305,7
8324016,412228,7
5313921,701305,7
26300888,106059,7
33404287,313064,7
21693312,323073,7
1186452,313064,7
2533774,224017,7
18628391,311315,7
23232562,327116,7
26096168,224033,7
16442368,317161,7
27775105,282002,7
28315787,595049,7
24458610,314063,7
4586446,314063,7
18593443,314129,7
25995812,102016,7
16023509,870201,7
10613588,856231,7
22109685,224009,7
17798138,867231,7
16442170,384218,7
10016545,312207,7
24672658,224033,7
417439,314129,7
26544785,314129,7
21925582,414136,7
33872841,796042,7
25967390,380203,7
14980462,701305,7
29316014,224017,7
31756088,290059,7
30751414,106234,7
17566294,290059,7
27180947,224033,7
34872088,290059,7
15997469,420083,7
5740323,102011,7
7506760,380284,7
5974466,102011,7
29879223,742026,7
3903817,751026,7
20153206,414135,7
17545355,594244,7
4591839,314156,7
603153,290059,7
32443519,102011,7
30087517,224065,7
26243144,224041,7
12776864,542025,7
4529515,202089,7
23892332,106010,7
7054993,104014,7
22403386,282071,7
15819407,106010,7
14442541,295007,7
4224559,290059,7
7047335,319064,7
2898283,540069,7
32966938,106059,7
32793502,224025,7
5386519,319064,7
20327430,312150,7
409047,314063,7
4198801,302192,7
6861869,314129,7
24635211,752071,7
36711214,320190,7
21344147,319064,7
20081621,318009,7
24734003,194001,7
30462803,319064,7
31595778,701305,7
36963449,418278,7
27789012,224025,7
11322804,314063,7
15090398,314129,7
30161573,413238,7
22160128,315131,7
23059463,106054,7
23583680,224081,7
26496733,105245,7
17297458,224065,7
30694984,414135,7
29909956,202089,7
36613959,774251,7
26325430,750013,7
19533540,380284,7
27556209,752081,7
7950525,105244,7
12852585,318009,7
12635954,313096,7
35251821,319054,7
41698517,705357,7
13507222,224057,7
62910,862007,7
8089711,854022,7
23515392,414135,7
24014112,313064,7
14190568,775260,7
7641509,413214,7
1237470,315131,7
14063370,106010,7
32097116,224025,7
32315974,202013,7
33603229,224065,7
38754666,319162,7
24591449,413016,7
19891800,106003,7
6337845,423073,7
4332507,106055,7
23954715,105001,7
38122977,314235,7
4571250,774253,7
12122391,106059,7
8984783,127077,7
35023814,384105,7
12251124,106001,7
1651588,291059,7
37678861,311315,7
23344127,106010,7
17400052,595049,7
30447812,751025,7
10997518,127077,7
41092623,104014,7
38162480,314129,7
16586978,104019,7
37146538,224057,7
14886576,279015,7
38640576,314063,7
19820045,224033,7
34520064,224065,7
20354937,224033,7
14712166,701305,7
30728592,224001,7
1392204,418073,7
29661467,104019,7
17372467,224041,7
35458733,106059,7
1627372,101003,7
16793242,282006,7
26550049,544095,7
34779949,414137,7
33327215,787254,7
25471625,104014,7
22756454,477160,7
28975889,742011,7
32553208,224057,7
30466069,106003,7
15226519,314129,7
31991550,242011,7
29402783,224065,7
32768801,106010,7
23464789,742013,7
27409858,540069,7
25165372,105245,7
14646279,290059,7
20223700,224017,7
11945130,506003,7
27956019,314156,7
23185566,319162,7
31715544,105001,7
30053939,856231,7
11547663,106061,7
6494561,750012,7
16109574,870201,7
1796307,701305,7
26658433,209032,7
6692270,102011,7
41074568,540023,7
1829855,311315,7
32827753,857009,7
36680821,866212,7
7942423,314235,7
4084876,540069,7
30428218,318009,7
5313322,202089,7
13248343,224065,7
10510240,412228,7
17869281,106055,7
27094984,498009,7
42473043,869076,7
15984009,538022,7
21339085,387299,7
1491267,774253,7
28740088,106010,7
38875331,381009,7
24648500,289006,7
21855702,403176,7
18909928,752012,7
27627825,776265,7
21414340,749001,7
17454547,384105,7
30543679,538092,7
26277516,229008,7
15973266,314064,7
24692834,312207,7
32880477,541060,7
19555492,787254,7
25761674,381009,7
31979531,540023,7
37826922,224065,7
23847634,317203,7
13776614,229008,7
20854591,856230,7
29844059,291059,7
12608535,291059,7
8194892,106055,7
29143776,863026,7
10797798,319064,7
22205545,774253,7
25478833,302192,7
28012444,413238,7
31493311,501004,7
28225844,312150,7
5161448,224025,7
18308504,310080,7
39479946,102011,7
17134584,224041,7
29171234,289002,7
13688061,224009,7
18374880,384105,7
23683716,102089,7
30689044,102089,7
14402896,646081,7
39100791,701305,7
240156,380284,7
16615934,224025,7
18286065,127077,7
1845872,314063,7
28204567,224041,7
34720338,224033,7
37557996,313096,7
28232162,750013,7
22828463,106001,7
21579606,313096,7
37626311,319062,7
36631595,104114,7
12280660,594244,7
28324386,314129,7
33299249,864212,7
1341982,316068,7
17507428,311314,7
14599312,291059,7
29991054,751363,7
29741207,224065,7
40222090,101004,7
17600953,320143,7
14985736,742013,7
22341236,847301,7
28656840,319064,7
23948982,291059,7
17175571,751026,7
38698320,413238,7
32861251,317286,7
6913143,290059,7
21265906,774252,7
5031236,701305,7
21352659,538021,7
29258605,860241,7
27545275,314156,7
19358172,106055,7
16876669,106055,7
31791263,313096,7
22199590,413214,7
35428138,224057,7
14488292,106059,7
24657299,477160,7
31857978,106061,7
27797135,151002,7
1493158,796042,7
22132889,306189,7
24999721,106010,7
31718629,312150,7
29008190,864009,7
5320635,202014,7
32429983,106055,7
33350313,106054,7
37714796,860240,7
28404580,224057,7
40071525,311314,7
18715946,752081,7
10465113,596181,7
17514643,101004,7
27570526,224041,7
7814782,325098,7
1527544,320059,7
10750561,291059,7
21396173,541021,7
11678139,314129,7
23683167,706360,7
19864660,102011,7
35278234,224065,7
27780721,319064,7
23253090,751026,7
22196564,312208,7
600445,102164,7
10844309,398009,7
34526595,865052,7
22970386,224025,7
29769397,224033,7
22573037,432043,7
29716958,538007,7
6030826,282002,7
15747424,302318,7
23897182,224041,7
32564527,224025,7
28466130,742013,7
17791149,320190,7
31615156,541060,7
18231440,291059,7
40566150,420059,7
32083110,224065,7
33775638,325098,7
24939474,862003,7
20328013,106001,7
2667569,318003,7
14954521,306098,7
21405166,314129,7
6606983,105007,7
23615620,224065,7
15060334,106010,7
19442485,704351,7
30772520,868179,7
125106,102040,7
26016360,202013,7
29565806,224065,7
28656578,412150,7
24331499,102011,7
23448458,423117,7
5906007,103246,7
38932873,751363,7
8415756,413016,7
33367170,105001,7
1949196,314063,7
31684055,224009,7
29690016,380284,7
27567324,864212,7
2461552,312150,7
17846241,701305,7
20879569,751026,7
8620472,290059,7
24093932,314063,7
22502348,860241,7
21240565,106002,7
2504498,318009,7
25240432,224057,7
28350264,312150,7
34936286,856230,7
17860673,324073,7
30734380,106055,7
20568989,102012,7
1502250,313064,7
21849867,224041,7
14058392,105245,7
6040462,319064,7
18126802,319162,7
29194528,541069,7
31544020,224065,7
33047554,290059,7
1804359,314129,7
23408206,106001,7
21040912,101004,7
709679,314129,7
29329685,318073,7
19518115,314235,7
19002935,317205,7
5861962,314156,7
32007747,102089,7
33282974,423132,7
15742897,414135,7
38586555,224017,7
8864175,401210,7
17904912,105245,7
410838,314063,7
16999952,106001,7
31508823,311314,7
33676709,477082,7
31811690,856047,7
28250348,106059,7
26307108,224033,7
7034235,104015,7
22642459,202089,7
23090649,224033,7
40331139,311315,7
10541815,282006,7
27809680,701305,7
29276307,596195,7
5745394,704351,7
29991429,319064,7
15725794,202016,7
27732502,106055,7
38940321,224017,7
24923897,290059,7
26596945,248001,7
37567252,432043,7
19897062,314063,7
39135168,106001,7
32339770,295014,7
32658016,290059,7
16008130,290059,7
22640037,105074,7
23623423,775258,7
28544315,705359,7
31447875,224017,7
34720765,289006,7
1478158,750013,7
34753992,105007,7
33512479,705357,7
16937519,224025,7
29052667,106059,7
34790986,398009,7
37899947,224065,7
38358380,312150,7
28296671,413214,7
21979099,224065,7
12495670,742016,7
21801001,868028,7
28041369,224065,7
30699825,319062,7
16957490,704354,7
7399908,314129,7
21657669,414135,7
31461009,102016,7
27363396,102011,7
12773586,412150,7
33678180,105244,7
18768449,106010,7
29149314,224025,7
20519506,102089,7
37663097,873126,7
16823366,102011,7
15484180,856047,7
27813619,319062,7
20793487,540059,7
4674424,319061,7
35112064,290059,7
29285987,102017,7
18187704,856047,7
18101779,540059,7
31519949,224025,7
24145528,319064,7
38175068,224085,7
8396087,866211,7
33289923,314156,7
22396945,224065,7
17344855,804001,7
37793881,106001,7
35303025,380161,7
29505850,787254,7
21414959,705359,7
24990648,787254,7
25688855,670020,7
1317742,202016,7
6469807,701305,7
19644261,420059,7
26770440,318009,7
7546338,224057,7
34732799,701305,7
12860645,313096,7
24169299,224033,7
21097393,387300,7
13488618,420083,7
29898638,541069,7
24882064,420092,7
29358094,314235,7
31819370,776265,7
20878170,106234,7
30235374,106055,7
5135037,854011,7
10600713,224081,7
18925822,712382,7
27938625,477092,7
37632604,105074,7
1726378,314129,7
24905028,290059,7
7496667,423073,7
2240906,318009,7
5772391,742304,7
23439466,318009,7
29827567,224065,7
6136401,752071,7
32422854,868028,7
37322120,855022,7
5667544,106061,7
28929696,105398,7
13320243,102013,7
8685670,541079,7
16819572,106001,7
32294746,701305,7
24636948,224065,7
37978979,106010,7
26743380,320059,7
32188720,319162,7
32263852,865052,7
13426745,102011,7
4874268,318009,7
38961272,106010,7
13713696,751355,7
14552699,102017,7
38628649,306098,7
29922455,106003,7
37374168,102011,7
13581055,862009,7
32311304,106010,7
22826584,311316,7
31707692,310080,7
25975837,229008,7
23254413,313155,7
21896457,224057,7
18511920,319062,7
21614749,104014,7
6230268,224057,7
1782893,106055,7
8272380,862003,7
38129454,854453,7
4326748,387157,7
23338746,224065,7
36732932,224041,7
17105509,105074,7
31939009,701305,7
32026625,224057,7
17939853,245010,7
35185255,224017,7
23992734,106002,7
16060835,198009,7
14926837,835129,7
1076029,701305,7
37430401,166001,7
6469537,544095,7
28467275,224001,7
33947234,320143,7
25770872,381009,7
17060091,541060,7
21695059,106059,7
14538277,245010,7
20979444,432043,7
17328913,863047,7
34678612,303061,7
21798106,586032,7
33484881,224017,7
1938965,289006,7
37414424,106059,7
12079630,313064,7
35450491,291059,7
11065447,314156,7
14052787,102017,7
36696134,313096,7
6708022,104015,7
26803575,224041,7
33284409,224025,7
5659566,224041,7
288388,314129,7
29875762,224033,7
27343917,319064,7
5062727,106234,7
29233809,314156,7
33877480,319064,7
30491703,102164,7
1219400,318009,7
28038709,701305,7
16451388,313155,7
18345751,314064,7
18677480,863047,7
29169228,414135,7
1939749,105245,7
24709284,105007,7
21494478,538060,7
